Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"5WXH_1","5WXH","1"
"5XVE_1","5XVE","1"
"5Y46_1","5Y46","1"
"5YLG_1","5YLG","1"
"5YWR_2","5YWR","2"
"6EQS_1","6EQS","1"
"6HFQ_1","6HFQ","1"
"6JQW_1","6JQW","1"
"6KFS_1","6KFS","1"
"6LAC_1","6LAC","1"
"6LQF_1","6LQF","1"
"6MDW_1","6MDW","1"
"6MJ7_1","6MJ7","1"
"6ML4_1","6ML4","1"
"6P7Z_1","6P7Z","1"
"6QXU_1","6QXU","1"
"6RB4_1","6RB4","1"
"6SBQ_1","6SBQ","1"
"6SJA_1","6SJA","1"
"6TT2_1","6TT2","1"
"6TVE_1","6TVE","1"
"7EF0_1","7EF0","1"
"7LF3_1","7LF3","1"
"7M10_1","7M10","1"
"7MS7_1","7MS7","1"
"7NSZ_1","7NSZ","1"
"7PRJ_1","7PRJ","1"
"7UZO_1","7UZO","1"
"7UZO_2","7UZO","2"
"7VB3_1","7VB3","1"
"7ZMX_1","7ZMX","1"
"8B2F_1","8B2F","1"
"8BA5_1","8BA5","1"
"8C8B_1","8C8B","1"
"8EFG_1","8EFG","1"
"8QTG_1","8QTG","1"
"8T4R_1","8T4R","1"
"8W59_1","8W59","1"
"9FGP_1","9FGP","1"
