Identifier,StructureData,Polymer EntityData,
Entity ID,PDB ID,Entity ID,
"6G25_1","6G25","1"
"6HSJ_1","6HSJ","1"
"6HXM_1","6HXM","1"
"6HYO_1","6HYO","1"
"6K82_1","6K82","1"
"6KSR_1","6KSR","1"
"6MYD_1","6MYD","1"
"6NRH_1","6NRH","1"
"6NSV_1","6NSV","1"
"6P28_1","6P28","1"
"6P7Z_1","6P7Z","1"
"6Q32_1","6Q32","1"
"6Q7D_1","6Q7D","1"
"6Q9L_1","6Q9L","1"
"6QTS_1","6QTS","1"
"6QXU_1","6QXU","1"
"6RB4_1","6RB4","1"
"6S14_1","6S14","1"
"6SQP_1","6SQP","1"
"6SRH_1","6SRH","1"
"6T2T_1","6T2T","1"
"6TGK_1","6TGK","1"
"6TGU_1","6TGU","1"
"6TT2_1","6TT2","1"
"6UUY_1","6UUY","1"
"6UWA_1","6UWA","1"
"6VJJ_2","6VJJ","2"
"6W92_1","6W92","1"
"6WFN_1","6WFN","1"
"6X6Z_3","6X6Z","3"
"6XVM_1","6XVM","1"
"6XWE_1","6XWE","1"
"6XXJ_1","6XXJ","1"
"6YA6_1","6YA6","1"
"7B2S_1","7B2S","1"
"7B2T_1","7B2T","1"
"7B2T_2","7B2T","2"
"7BF1_2","7BF1","2"
"7BF2_2","7BF2","2"
"7BX0_1","7BX0","1"
"7D8D_1","7D8D","1"
"7ES0_1","7ES0","1"
"7FUA_1","7FUA","1"
"7KPU_1","7KPU","1"
"7KTN_1","7KTN","1"
"7L4A_1","7L4A","1"
"7LB1_1","7LB1","1"
"7LP1_1","7LP1","1"
"7M10_2","7M10","2"
"7M7N_1","7M7N","1"
"7MBJ_1","7MBJ","1"
"7MZY_1","7MZY","1"
"7NTO_1","7NTO","1"
"7NX1_1","7NX1","1"
"7OFV_1","7OFV","1"
"7OTF_1","7OTF","1"
"7OVV_1","7OVV","1"
"7P7D_1","7P7D","1"
"7PK2_1","7PK2","1"
"7PXY_1","7PXY","1"
"7Q9V_1","7Q9V","1"
"7QHG_1","7QHG","1"
"7QRV_1","7QRV","1"
"7RUT_1","7RUT","1"
"7RWG_1","7RWG","1"
"7SSB_1","7SSB","1"
"7UW7_1","7UW7","1"
"7W0Q_1","7W0Q","1"
"7Y43_1","7Y43","1"
"8A7C_1","8A7C","1"
"8AGQ_1","8AGQ","1"
"8ANC_2","8ANC","2"
"8AQL_1","8AQL","1"
"8BA5_1","8BA5","1"
"8BI7_2","8BI7","2"
"8BJ4_1","8BJ4","1"
"8CNC_1","8CNC","1"
"8D0P_1","8D0P","1"
"8DSC_1","8DSC","1"
"8FX3_1","8FX3","1"
"8G4Y_1","8G4Y","1"
"8OK1_1","8OK1","1"
"8OMW_1","8OMW","1"
"8P0D_2","8P0D","2"
"8PB5_1","8PB5","1"
"8QEU_1","8QEU","1"
"8W59_1","8W59","1"
"9BHS_1","9BHS","1"
"1E9G_1","1E9G","1"
"1EB6_1","1EB6","1"
"1ES9_1","1ES9","1"
"1G4I_1","1G4I","1"
"1G66_1","1G66","1"
"1GBS_1","1GBS","1"
"1GG6_1","1GG6","1"
"1GPP_1","1GPP","1"
"1GQV_1","1GQV","1"
"1H1N_1","1H1N","1"
"1HT6_1","1HT6","1"
"1HYO_1","1HYO","1"
"1I1W_1","1I1W","1"
"1IQQ_1","1IQQ","1"
"1K5C_1","1K5C","1"
"1KA1_1","1KA1","1"
"1LLF_1","1LLF","1"
"1M4L_1","1M4L","1"
"1NUW_1","1NUW","1"
"1NZI_1","1NZI","1"
"1OC7_1","1OC7","1"
"1OLR_1","1OLR","1"
"1P6O_1","1P6O","1"
"1PJX_1","1PJX","1"
"1Q7L_1","1Q7L","1"
"1Q7L_2","1Q7L","2"
"1QH5_1","1QH5","1"
"1QNR_1","1QNR","1"
"1QTN_1","1QTN","1"
"1QTN_2","1QTN","2"
"1QWO_1","1QWO","1"
"1RL0_1","1RL0","1"
"1SO7_1","1SO7","1"
"1SVS_1","1SVS","1"
"1TBF_1","1TBF","1"
"1UCD_1","1UCD","1"
"1UWC_1","1UWC","1"
"1X9D_1","1X9D","1"
"1XD3_1","1XD3","1"
"1XMK_1","1XMK","1"
"1Y43_1","1Y43","1"
"1Y43_2","1Y43","2"
"1Y93_1","1Y93","1"
"1YG9_1","1YG9","1"
"2B3H_1","2B3H","1"
"2BJI_1","2BJI","1"
"2C4B_1","2C4B","1"
"2CAR_1","2CAR","1"
"2CI1_1","2CI1","1"
"2CZQ_1","2CZQ","1"
"2DKO_1","2DKO","1"
"2DKO_2","2DKO","2"
"2ENG_1","2ENG","1"
"2FBA_1","2FBA","1"
"2FR5_1","2FR5","1"
"2GCU_1","2GCU","1"
"2H8G_1","2H8G","1"
"2JC9_1","2JC9","1"
"2JKH_2","2JKH","2"
"2OXC_1","2OXC","1"
"2PWA_1","2PWA","1"
"2QFE_1","2QFE","1"
"2QT7_1","2QT7","1"
"2V3I_1","2V3I","1"
"2VB1_1","2VB1","1"
"2VYO_1","2VYO","1"
"2W15_1","2W15","1"
"2W1V_1","2W1V","1"
"2W39_1","2W39","1"
"2W73_2","2W73","2"
"2XDW_1","2XDW","1"
"2XFR_1","2XFR","1"
"2XIO_1","2XIO","1"
"2XU3_1","2XU3","1"
"2XZI_1","2XZI","1"
"2YD6_1","2YD6","1"
"2Z4U_1","2Z4U","1"
"2ZNR_1","2ZNR","1"
"3A72_1","3A72","1"
"3AGN_1","3AGN","1"
"3AJ7_1","3AJ7","1"
"3AKQ_1","3AKQ","1"
"3BFO_1","3BFO","1"
"3BHD_1","3BHD","1"
"3BPT_1","3BPT","1"
"3BVX_1","3BVX","1"
"3C1U_1","3C1U","1"
"3D59_1","3D59","1"
"3E4G_1","3E4G","1"
"3EDH_1","3EDH","1"
"3F6Y_1","3F6Y","1"
"3FCI_1","3FCI","1"
"3FCX_1","3FCX","1"
"3FED_1","3FED","1"
"3G7N_1","3G7N","1"
"3GA3_1","3GA3","1"
"3LYE_1","3LYE","1"
"3OG2_1","3OG2","1"
"3OND_1","3OND","1"
"3OQY_1","3OQY","1"
"3PEY_1","3PEY","1"
"3PN3_1","3PN3","1"
"3POJ_1","3POJ","1"
"3PVK_1","3PVK","1"
"3QL9_1","3QL9","1"
"3QPA_1","3QPA","1"
"3RL5_1","3RL5","1"
"3S4E_1","3S4E","1"
"3SC7_1","3SC7","1"
"3TOD_1","3TOD","1"
"3TVJ_1","3TVJ","1"
"3U9W_1","3U9W","1"
"3UR8_1","3UR8","1"
"3V4K_1","3V4K","1"
"3VII_1","3VII","1"
"3WDQ_1","3WDQ","1"
"3WEO_1","3WEO","1"
"3WH1_1","3WH1","1"
"3WLI_1","3WLI","1"
"3WMT_1","3WMT","1"
"3ZNV_1","3ZNV","1"
"3ZXK_1","3ZXK","1"
"4A3P_1","4A3P","1"
"4AC1_1","4AC1","1"
"4AOH_1","4AOH","1"
"4B21_1","4B21","1"
"4BFO_1","4BFO","1"
"4BN4_1","4BN4","1"
"4BOQ_1","4BOQ","1"
"4CBU_1","4CBU","1"
"4DK2_1","4DK2","1"
"4DO4_1","4DO4","1"
"4E15_1","4E15","1"
"4ERC_1","4ERC","1"
"4GNB_1","4GNB","1"
"4GY7_1","4GY7","1"
"4HVY_1","4HVY","1"
"4I71_1","4I71","1"
"4I8H_1","4I8H","1"
"4J3V_1","4J3V","1"
"4J5R_1","4J5R","1"
"4JJ7_1","4JJ7","1"
"4JMG_2","4JMG","2"
"4K45_2","4K45","2"
"4K7L_1","4K7L","1"
"4L2H_1","4L2H","1"
"4L57_1","4L57","1"
"4LR2_1","4LR2","1"
"4LYP_1","4LYP","1"
"4N1I_1","4N1I","1"
"4NYH_1","4NYH","1"
"4O0C_1","4O0C","1"
"4O36_1","4O36","1"
"4O37_1","4O37","1"
"4OEL_1","4OEL","1"
"4OEL_2","4OEL","2"
"4OJV_1","4OJV","1"
"4P5E_1","4P5E","1"
"4PXE_1","4PXE","1"
"4UAV_1","4UAV","1"
"4W79_1","4W79","1"
"4WH9_1","4WH9","1"
"4WK7_1","4WK7","1"
"4WKA_1","4WKA","1"
"4XBA_1","4XBA","1"
"4XPZ_1","4XPZ","1"
"4YSI_1","4YSI","1"
"4Z47_1","4Z47","1"
"4ZH5_1","4ZH5","1"
"5A67_1","5A67","1"
"5A71_1","5A71","1"
"5AE0_1","5AE0","1"
"5AFY_3","5AFY","3"
"5AQ0_1","5AQ0","1"
"5B8D_1","5B8D","1"
"5CFJ_1","5CFJ","1"
"5D6E_1","5D6E","1"
"5EEI_1","5EEI","1"
"5FBF_1","5FBF","1"
"5HB6_1","5HB6","1"
"5HJ9_1","5HJ9","1"
"5HT2_1","5HT2","1"
"5I4H_1","5I4H","1"
"5I4H_2","5I4H","2"
"5J1S_1","5J1S","1"
"5JB9_1","5JB9","1"
"5JIG_1","5JIG","1"
"5KAR_1","5KAR","1"
"5KO9_1","5KO9","1"
"5KXH_2","5KXH","2"
"5KYC_1","5KYC","1"
"5L0S_2","5L0S","2"
"5LB7_2","5LB7","2"
"5LBD_1","5LBD","1"
"5LXI_2","5LXI","2"
"5NT7_1","5NT7","1"
"5OBT_1","5OBT","1"
"5OBT_2","5OBT","2"
"5QIV_1","5QIV","1"
"5QOQ_1","5QOQ","1"
"5R43_1","5R43","1"
"5R43_2","5R43","2"
"5R43_3","5R43","3"
"5R4V_1","5R4V","1"
"5RDH_1","5RDH","1"
"5RKZ_1","5RKZ","1"
"5SY9_1","5SY9","1"
"5U3A_1","5U3A","1"
"5U81_1","5U81","1"
"5UQ6_1","5UQ6","1"
"5VI6_1","5VI6","1"
"5WLF_1","5WLF","1"
"5WS7_1","5WS7","1"
"5WWD_1","5WWD","1"
"5XBU_1","5XBU","1"
"5XVE_1","5XVE","1"
"6AE9_1","6AE9","1"
"6AP8_1","6AP8","1"
"6AVX_1","6AVX","1"
"6BG3_1","6BG3","1"
"6BT1_1","6BT1","1"
"6CBU_1","6CBU","1"
"6D30_1","6D30","1"
"6DCM_1","6DCM","1"
"6DG4_1","6DG4","1"
"6EQS_1","6EQS","1"
"6ETK_1","6ETK","1"
"6G0O_2","6G0O","2"
"6G0S_2","6G0S","2"
"6GIT_1","6GIT","1"
"6GSZ_1","6GSZ","1"
"6H5W_1","6H5W","1"
"6HPH_1","6HPH","1"
"6I44_1","6I44","1"
"6IUX_1","6IUX","1"
"6IX2_1","6IX2","1"
"6J64_1","6J64","1"
"6L0O_1","6L0O","1"
"6L4V_1","6L4V","1"
"6LOZ_1","6LOZ","1"
"6N0D_1","6N0D","1"
"6N6J_1","6N6J","1"
"6NIB_1","6NIB","1"
"6O8V_1","6O8V","1"
"6OZE_1","6OZE","1"
"6PCK_1","6PCK","1"
"6Q00_2","6Q00","2"
"6Q6R_2","6Q6R","2"
"6QPR_1","6QPR","1"
"6R2W_1","6R2W","1"
"6RU1_1","6RU1","1"
"6RY0_1","6RY0","1"
"6SBQ_1","6SBQ","1"
"6SRE_1","6SRE","1"
"6SXT_1","6SXT","1"
"6TVE_1","6TVE","1"
"6TYU_1","6TYU","1"
"6VRD_1","6VRD","1"
"6XIC_1","6XIC","1"
"6XRK_1","6XRK","1"
"6XY7_1","6XY7","1"
"6YQC_1","6YQC","1"
"6ZEG_1","6ZEG","1"
"6ZFN_1","6ZFN","1"
"6ZM8_1","6ZM8","1"
"6ZPV_1","6ZPV","1"
"7AEW_2","7AEW","2"
"7ARW_1","7ARW","1"
"7BNB_1","7BNB","1"
"7BYS_1","7BYS","1"
"7C9B_1","7C9B","1"
"7CQ3_1","7CQ3","1"
"7DFS_1","7DFS","1"
"7JW2_1","7JW2","1"
"7KBG_1","7KBG","1"
"7KG8_1","7KG8","1"
"7LCU_1","7LCU","1"
"7LHY_2","7LHY","2"
"7LVJ_1","7LVJ","1"
"7MN9_1","7MN9","1"
"7MS7_1","7MS7","1"
"7MYI_1","7MYI","1"
"7NCX_1","7NCX","1"
"7NSZ_1","7NSZ","1"
"7NYO_1","7NYO","1"
"7PRJ_1","7PRJ","1"
"7PU1_1","7PU1","1"
"7S5H_2","7S5H","2"
"7S9H_1","7S9H","1"
"7TAB_1","7TAB","1"
"7TQO_1","7TQO","1"
"7XV0_2","7XV0","2"
"7ZEE_1","7ZEE","1"
"7ZPG_1","7ZPG","1"
"7ZYA_1","7ZYA","1"
"8BBU_1","8BBU","1"
"8C8B_1","8C8B","1"
"8COZ_1","8COZ","1"
"8F9O_1","8F9O","1"
"8GKO_1","8GKO","1"
"8JZY_2","8JZY","2"
"8K00_2","8K00","2"
"8ONV_1","8ONV","1"
"8QZD_1","8QZD","1"
"8WRA_1","8WRA","1"
